         686669866 function calls (612528273 primitive calls) in 379.804 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        6    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\figure.py:1353(<listcomp>)
        8    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\indexing.py:672(_get_setitem_indexer)
       21    0.000    0.000    0.003    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pint\facets\numpy\numpy_func.py:1026(numpy_wrap)
      323    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pyarrow\pandas_compat.py:290(_column_name_to_strings)
       77    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\numpy\core\fromnumeric.py:1140(argmax)
       12    0.000    0.000    0.000    0.000 {built-in method PIL._imaging.map_buffer}
      214    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\inspect.py:632(_is_wrapper)
       83    0.000    0.000    0.004    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\packaging\specifiers.py:723(prereleases)
      788    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\numpy\core\multiarray.py:85(empty_like)
       12    0.000    0.000    0.471    0.039 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\pyplot.py:1304(subplots)
       36    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\generic.py:1726(<genexpr>)
      312    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\axis.py:558(__init__)
       17    0.000    0.000    1.822    0.107 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\axes\base.py:1661(panel_axes)
      344    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\colors.py:122(_sanitize_extrema)
       45    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\axis.py:960(get_inverted)
       16    0.000    0.000    0.000    0.000 C:\Programming\ethos_penalps\src\ethos_penalps\process_state_switch_selector.py:212(create_single_choice_selector)
       60    0.000    0.000    0.002    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\generic.py:1392(<genexpr>)
        1    0.000    0.000    0.000    0.000 {built-in method nt.listdir}
       29    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\multimethod\__init__.py:26(<listcomp>)
       41    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\datapane\view\asset_writers.py:75(get_meta)
        7    0.000    0.000    0.000    0.000 {method 'get_slice' of 'pandas._libs.internals.BlockManager' objects}
   122/57    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\typing.py:320(_eval_type)
       44    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\indexes\base.py:5204(_validate_fill_value)
       18    0.000    0.000    0.023    0.001 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\backends\backend_qt5agg.py:19(__init__)
      214    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\traceback.py:259(__init__)
       21    0.000    0.000    0.003    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pint\facets\numpy\quantity.py:61(__array_ufunc__)
       38    0.000    0.000    0.000    0.000 C:\Programming\ethos_penalps\src\ethos_penalps\utilities\logger_ethos_penalps.py:22(filter)
       74    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\datapane\view\visitors.py:95(visit)
       12    0.000    0.000    1.835    0.153 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\seaborn\utils.py:58(_draw_figure)
       95    0.000    0.000    0.004    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\internals\managers.py:2297(_tuples_to_blocks_no_consolidate)
       49    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\cm.py:469(autoscale_None)
        6    0.000    0.000    2.861    0.477 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\figure.py:1367(subplots)
      775    0.000    0.000    0.000    0.000 {method '_set_freq' of 'pandas._libs.tslibs.timestamps._Timestamp' objects}
       51    0.000    0.000    0.008    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pint\facets\plain\registry.py:1192(parse_units_as_container)
       60    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\datapane\processors\file_store.py:34(__init__)
      704    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\numpy\core\multiarray.py:1030(unravel_index)
        1    0.000    0.000    0.001    0.001 C:\Programming\ethos_penalps\examples\toffee_production\toffee_preparation_chain_2.py:11(fill_toffee_preparation_chain_2)
        9    0.000    0.000    0.000    0.000 C:\Programming\ethos_penalps\src\ethos_penalps\post_processing\load_profile_entry_post_processor.py:433(fill_from_date_to_start)
       16    0.000    0.000    0.006    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\legend_handler.py:88(legend_artist)
      144    0.000    0.000    0.000    0.000 C:\Programming\ethos_penalps\src\ethos_penalps\mass_balance.py:382(convert_input_to_output_mass)
       29    0.000    0.000    0.002    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\ops\__init__.py:207(align_method_FRAME)
      290    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\dtypes\dtypes.py:488(validate_ordered)
       49    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\ops\array_ops.py:445(maybe_prepare_scalar_for_op)
       76    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pyparsing\core.py:4077(_generateDefaultName)
      339    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\backends\backend_svg.py:1034(_adjust_char_id)
       77    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\gridspec.py:1175(<lambda>)
      117    0.000    0.000    0.003    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\indexes\base.py:2811(_isnan)
      108    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\cbook\__init__.py:855(__contains__)
      327    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\os.py:741(check_str)
       49    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\multimethod\__init__.py:246(parents)
      326    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\gridspec.py:75(get_geometry)
       37    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\numpy\ma\core.py:4624(ravel)
       41    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pyparsing\core.py:4263(__init__)
       64    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\threading.py:90(RLock)
        4    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\axes\base.py:2443(_get_legend_handles)
      108    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\indexes\datetimes.py:656(_deprecate_mismatched_indexing)
      114    0.000    0.000    0.000    0.000 {method 'update' of '_hashlib.HASH' objects}
       54    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\indexes\datetimelike.py:287(_maybe_cast_slice_bound)
        7    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\cbook\__init__.py:1286(contiguous_regions)
       12    0.000    0.000    0.398    0.033 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\figure.py:800(subplots)
       54    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\backend_bases.py:771(copy_properties)
       78    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\_mathtext.py:1094(shrink)
       12    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\PIL\Image.py:2983(frombuffer)
       51    0.000    0.000    0.008    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pint\facets\nonmultiplicative\registry.py:60(parse_units_as_container)
       30    0.000    0.000    0.024    0.001 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\sre_compile.py:622(_code)
       16    0.000    0.000    0.000    0.000 C:\Programming\ethos_penalps\src\ethos_penalps\load_profile_calculator.py:369(add_process_state_energy_data)
       55    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\internals\blocks.py:376(_split_op_result)
      111    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\ticker.py:1846(__init__)
      182    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pyparsing\core.py:1745(set_whitespace_chars)
      7/4    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\internals\blocks.py:941(setitem)
      565    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\gridspec.py:1075(<listcomp>)
       55    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\apply.py:955(series_generator)
       66    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\numpy\linalg\linalg.py:135(_makearray)
       77    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\gridspec.py:1172(<lambda>)
       41    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\base.py:428(to_numpy)
      482    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\axis.py:1425(<dictcomp>)
       18    0.000    0.000    0.000    0.000 {built-in method setWindowTitle}
        4    0.000    0.000    0.000    0.000 C:\Programming\ethos_penalps\src\ethos_penalps\process_nodes\process_step.py:58(__init__)
      386    0.000    0.000    0.000    0.000 {built-in method math.isclose}
      180    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\offsetbox.py:440(<listcomp>)
       21    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pint\formatting.py:524(split_format)
       21    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pint\formatting.py:266(format_default)
       38    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\logging\__init__.py:431(_format)
      214    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\linecache.py:147(lazycache)
        1    0.000    0.000    0.002    0.002 C:\Programming\ethos_penalps\src\ethos_penalps\post_processing\report_generator\load_profile_data_page.py:29(create_stream_group_or_select)
      365    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\os.py:698(__iter__)
        1    0.000    0.000    0.007    0.007 C:\Programming\ethos_penalps\src\ethos_penalps\stream_node_distributor.py:205(aggregate_order_continuos_streams)
        2    0.000    0.000    0.006    0.003 C:\Programming\ethos_penalps\src\ethos_penalps\post_processing\network_analyzer.py:511(_get_sink_results)
      420    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\backend_bases.py:918(set_clip_rectangle)
       32    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\offsetbox.py:634(set_offset)
      710    0.000    0.000    0.000    0.000 {method 'end' of 're.Match' objects}
       12    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\axes\_base.py:1419(set_aspect)
        7    0.000    0.000    0.011    0.002 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\axes\plot.py:1262(_plot_native)
       24    0.000    0.000    0.046    0.002 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\artist.py:1308(__init__)
      151    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\dtypes\cast.py:919(_maybe_infer_dtype_type)
       78    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\cbook\__init__.py:2139(__init__)
      154    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\gridspec.py:709(<genexpr>)
    48/24    0.000    0.000    0.007    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\arraylike.py:60(__ge__)
       12    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\PIL\Image.py:2905(new)
       12    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\axis.py:2402(set_offset_position)
       16    0.000    0.000    0.022    0.001 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\frame.py:3832(_getitem_bool_array)
        3    0.000    0.000    0.000    0.000 C:\Programming\ethos_penalps\src\ethos_penalps\process_chain.py:145(collect_process_state_energy_data)
      323    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pyarrow\pandas_compat.py:41(get_logical_type_map)
       12    0.000    0.000    0.000    0.000 {built-in method _operator.or_}
       24    0.000    0.000    0.048    0.002 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\legend.py:896(get_tightbbox)
      360    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\datapane\_vendor\base64io\__init__.py:107(<genexpr>)
      128    0.000    0.000    0.008    0.000 <frozen importlib._bootstrap_external>:140(_path_stat)
       12    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\colors.py:1052(_init)
       37    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\artist.py:970(_set_alpha_for_array)
        9    0.000    0.000    0.004    0.000 C:\Programming\ethos_penalps\src\ethos_penalps\post_processing\load_profile_entry_post_processor.py:96(_get_last_end_time)
        1    0.000    0.000    0.248    0.248 C:\Programming\ethos_penalps\src\ethos_penalps\post_processing\report_generator\production_plan_data_frame_page.py:191(create_data_frame_page)
       26    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\dtypes\cast.py:756(infer_dtype_from_scalar)
       18    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\backend_bases.py:730(_draw_disabled)
        1    0.000    0.000   11.858   11.858 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\datapane\processors\processors.py:92(__call__)
       60    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\datapane\_vendor\base64io\__init__.py:125(close)
      694    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\numpy\core\shape_base.py:19(_atleast_1d_dispatcher)
     59/2    0.000    0.000    0.006    0.003 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pyparsing\core.py:4607(streamline)
       13    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\mimetypes.py:103(guess_type)
        1    0.000    0.000    0.000    0.000 {built-in method nt.lstat}
      600    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\dtypes\dtypes.py:584(ordered)
       45    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\_mathtext.py:2564(start_group)
       21    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pint\formatting.py:294(formatter)
        6    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\datapane\view\asset_writers.py:43(__init__)
       21    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pint\facets\numpy\numpy_func.py:101(convert_to_consistent_units)
      619    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\scale.py:71(limit_range_for_scale)
      264    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\cbook\__init__.py:99(__init__)
       24    0.000    0.000    0.050    0.002 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\seaborn\utils.py:632(axis_ticklabels_overlap)
      205    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\indexes\base.py:931(__array__)
      234    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\series.py:764(__len__)
       14    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\axes\plot.py:1661(_iter_arg_cols)
      183    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\figure.py:1815(<genexpr>)
        9    0.000    0.000    0.003    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\indexes\datetimes.py:934(date_range)
      373    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\collections.py:226(get_transforms)
       27    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\colors.py:736(_set_extremes)
       98    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\collections.py:474(set_urls)
       19    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:721(spec_from_file_location)
       13    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\datapane\common\utils.py:41(guess_type)
       63    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pint\facets\plain\quantity.py:313(units)
       37    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\cm.py:269(_scale_norm)
       24    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\gridspec.py:999(get_subplot_geometry)
       27    0.000    0.000    0.003    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\indexes\base.py:6509(slice_indexer)
      246    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\apply.py:719(columns)
      153    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\numpy\core\numeric.py:1855(isscalar)
       40    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\indexes\base.py:3003(unique)
       42    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\internals\process.py:90(_to_duck_array)
       18    0.000    0.000    0.000    0.000 {built-in method setMouseTracking}
        6    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\dtypes\concat.py:71(concat_compat)
       84    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\_mathtext.py:2328(pop_state)
       36    0.000    0.000    0.004    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\arrays\_mixins.py:82(method)
        7    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\sorting.py:290(indexer_from_factorized)
       16    0.000    0.000    0.000    0.000 C:\Programming\ethos_penalps\src\ethos_penalps\process_state_handler.py:381(add_process_state)
       38    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\logging\__init__.py:932(format)
       30    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\enum.py:986(__and__)
        5    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pyarrow\vendored\version.py:306(__init__)
       44    0.000    0.000    0.000    0.000 {method 'flush' of '_io.TextIOWrapper' objects}
       51    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\indexes\frozen.py:70(__getitem__)
      220    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\artist.py:1090(get_zorder)
       60    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\_pylab_helpers.py:105(get_active)
      147    0.000    0.000    0.000    0.000 C:\Programming\ethos_penalps\src\ethos_penalps\stream.py:638(get_downstream_node_name)
      256    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\datapane\blocks\base.py:56(_truncate_strings)
        7    0.000    0.000    0.000    0.000 {method 'get_labels_groupby' of 'pandas._libs.hashtable.Int64HashTable' objects}
      254    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
       15    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\indexing.py:1333(_convert_to_indexer)
       39    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\_mathtext.py:2342(math)
      638    0.000    0.000    0.000    0.000 {method 'groupdict' of 're.Match' objects}
       25    0.000    0.000    0.016    0.001 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\datapane\blocks\layout.py:164(__init__)
       37    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\numpy\lib\function_base.py:5164(<listcomp>)
       25    0.000    0.000    0.010    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\axes\_axes.py:5657(<listcomp>)
       41    0.000    0.000    0.005    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\datapane\common\df_processor.py:185(to_df)
       60    0.000    0.000    0.005    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\datapane\processors\file_store.py:50(as_dict)
       89    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:67(_relax_case)
        9    0.000    0.000    0.003    0.000 C:\Programming\ethos_penalps\src\ethos_penalps\post_processing\load_profile_entry_post_processor.py:133(_get_power_unit)
       42    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pint\facets\numpy\numpy_func.py:74(convert_arg)
       47    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\datapane\processors\file_store.py:182(get_file)
      472    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\text.py:857(get_verticalalignment)
       18    0.000    0.000    0.000    0.000 {built-in method setWindowIcon}
       29    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\transforms.py:2126(__eq__)
       78    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\gridspec.py:610(_from_subplot_args)
        4    0.000    0.000    0.173    0.043 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\subprocess.py:758(__init__)
      309    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\internals\managers.py:262(_clear_reference_block)
      521    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\_collections_abc.py:409(__subclasshook__)
        4    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\axes\base.py:2466(_parse_handle_groups)
       18    0.000    0.000    0.010    0.001 <frozen importlib._bootstrap_external>:1070(get_data)
       83    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\packaging\specifiers.py:370(_get_operator)
        4    0.000    0.000    0.015    0.004 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\axes\base.py:2618(_parse_ordinary_legend)
       80    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\arrays\numpy_.py:367(to_numpy)
       96    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\indexes\api.py:280(<listcomp>)
       25    0.000    0.000    0.002    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\colorbar.py:328(set_xy)
        3    0.000    0.000    0.000    0.000 C:\Programming\ethos_penalps\src\ethos_penalps\post_processing\network_analyzer.py:303(get_process_chain_without_sources_and_sinks)
      200    0.000    0.000    0.000    0.000 {method 'transpose' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.005    0.005 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\datapane\processors\file_store.py:202(<dictcomp>)
      444    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\internals\__init__.py:329(<genexpr>)
      154    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\gridspec.py:710(<genexpr>)
      351    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pyparsing\core.py:3767(<genexpr>)
